Transacao_ID,Conta_Origem_ID,Conta_Destino_ID,Tipo_Transacao_ID,Valor,Data_Hora
6907,54,221,4,2322.27,2025-07-25T18:09:00
6908,34,298,1,3673.6,2025-06-18T00:54:00
6909,251,52,4,179.84,2025-07-01T15:18:00
6910,157,179,3,127.37,2025-08-12T18:07:00
6911,159,127,4,3993.41,2025-08-30T06:35:00
6912,157,126,1,3859.68,2025-06-12T23:51:00
6913,191,212,4,2125.93,2025-06-11T19:58:00
6914,237,84,4,904.38,2025-07-29T07:10:00
6915,244,112,2,4816.63,2025-04-27T15:48:00
6916,22,98,1,2857.02,2025-01-21T10:26:00
6917,208,165,1,4619.98,2025-05-16T02:43:00
6918,120,158,2,110.18,2025-08-18T12:33:00
6919,119,77,4,1926.33,2025-10-08T02:41:00
6920,221,18,3,4052.7,2025-02-14T18:06:00
6921,242,4,2,3405.14,2025-04-06T07:27:00
6922,124,227,3,3645.79,2025-04-21T14:15:00
6923,274,24,1,1093.18,2025-02-08T16:16:00
6924,99,148,1,946.27,2025-09-04T22:07:00
6925,224,288,2,2073.2,2025-02-03T03:47:00
6926,147,237,4,4626.38,2025-03-29T00:28:00
6927,105,131,4,2695.7,2025-04-28T23:22:00
6928,160,62,3,4124.96,2025-06-15T11:50:00
6929,214,157,4,4514.05,2025-04-10T02:41:00
6930,51,203,3,2964.31,2025-07-27T12:14:00
6931,243,10,1,2729.46,2025-09-25T19:17:00
6932,115,281,2,231.51,2025-06-02T17:42:00
6933,188,243,1,2025.98,2025-08-10T00:33:00
6934,272,25,3,4485.84,2025-09-18T21:39:00
6935,20,67,3,1425.24,2025-07-25T22:11:00
6936,285,270,2,2163.99,2025-08-28T06:16:00
6937,194,18,4,1091.56,2025-08-11T06:05:00
6938,135,289,2,3449.29,2025-09-22T02:12:00
6939,232,69,2,2949.41,2025-04-14T16:47:00
6940,4,157,3,38.74,2025-04-28T00:49:00
6941,269,118,3,2840.59,2025-02-11T12:18:00
6942,251,212,3,2905.25,2025-09-02T06:35:00
6943,209,285,1,1021.31,2025-04-30T23:30:00
6944,68,83,4,4050.11,2025-10-13T03:35:00
6945,39,187,3,4490.87,2025-10-24T05:23:00
6946,258,274,2,175.72,2025-03-31T02:12:00
6947,204,250,1,2043.4,2025-05-03T07:32:00
6948,160,38,4,3797.33,2025-08-21T12:00:00
6949,80,262,4,1552.31,2025-01-08T15:10:00
6950,212,129,1,23.98,2025-01-16T07:37:00
6951,46,214,4,2687.45,2025-03-30T16:32:00
6952,125,228,2,3010.68,2025-10-04T10:57:00
6953,291,115,1,3886.58,2025-03-21T05:50:00
6954,230,265,1,1373.11,2025-10-20T11:15:00
6955,163,126,4,2952.35,2025-03-18T07:49:00
6956,90,22,4,841.13,2025-06-03T16:26:00
6957,51,44,3,2161.92,2025-03-23T07:03:00
6958,200,256,1,327.27,2025-10-22T08:24:00
6959,252,20,1,1388.37,2025-02-09T04:35:00
6960,1,131,3,2190.43,2025-03-23T01:35:00
6961,104,215,2,1428.42,2025-08-17T09:32:00
6962,169,207,2,1074.26,2025-08-18T17:41:00
6963,285,218,1,2400.84,2025-04-24T04:51:00
6964,232,236,4,131.54,2025-08-01T06:39:00
6965,170,34,2,2041.16,2025-10-19T18:03:00
6966,219,185,4,1462.43,2025-07-31T18:35:00
6967,129,113,4,2026.31,2025-05-05T21:15:00
6968,244,191,4,3906.38,2025-09-17T08:22:00
6969,114,176,4,2267.17,2025-09-11T16:23:00
6970,289,71,3,4822.87,2025-09-16T07:26:00
6971,38,275,2,2201.86,2025-06-09T17:56:00
6972,290,86,2,3794.12,2025-07-13T01:18:00
6973,67,138,3,1625.35,2025-04-04T11:53:00
6974,200,255,1,781.25,2025-09-03T16:11:00
6975,171,285,1,4566.13,2025-02-25T23:00:00
6976,120,225,4,1045.57,2025-03-24T18:18:00
6977,2,115,1,1523.58,2025-09-09T08:05:00
6978,81,224,1,2564.97,2025-07-12T10:20:00
6979,62,8,4,3884.61,2025-02-22T19:52:00
6980,237,2,4,4240.57,2025-09-15T06:39:00
6981,106,41,2,643.89,2025-06-05T01:10:00
6982,242,188,3,912.15,2025-01-22T02:56:00
6983,207,192,4,1825.38,2025-06-13T15:19:00
6984,267,194,2,3174.84,2025-10-12T02:00:00
6985,254,2,3,1974.5,2025-06-22T10:30:00
6986,108,268,3,583.41,2025-10-20T12:00:00
6987,15,221,4,4141.1,2025-07-28T21:55:00
6988,35,176,2,4917.21,2025-08-14T12:25:00
6989,11,85,3,1462.9,2025-07-11T12:38:00
6990,238,47,1,1470.29,2025-04-28T22:57:00
6991,199,232,3,2293.56,2025-07-05T08:25:00
6992,9,197,2,1345.27,2025-04-03T13:01:00
6993,191,100,2,4356.01,2025-10-07T05:52:00
6994,159,223,4,1888.95,2025-01-26T17:45:00
6995,60,264,4,3790.2,2025-09-22T17:02:00
6996,148,56,3,3198.93,2025-04-09T13:14:00
6997,157,270,4,1304.2,2025-02-23T04:51:00
6998,200,62,2,4333.56,2025-01-29T05:10:00
6999,107,12,3,1475.06,2025-02-05T21:10:00
7000,44,102,3,4968.2,2025-06-15T10:53:00
7001,226,16,1,2379.94,2025-06-25T12:24:00
7002,286,249,2,4692.99,2025-01-30T12:41:00
7003,108,215,3,2236.49,2025-09-27T06:28:00
7004,38,190,1,4824.74,2025-01-27T09:06:00
7005,121,205,4,2279.88,2025-07-14T15:38:00
7006,185,297,2,3718.19,2025-03-09T08:55:00
7007,197,246,2,2342.23,2025-08-04T15:20:00
7008,169,232,1,4046.24,2025-01-16T19:19:00
7009,172,136,1,4613.29,2025-10-03T22:39:00
7010,143,153,2,2801.29,2025-09-28T04:24:00
7011,229,207,3,4780.02,2025-05-01T21:24:00
7012,199,250,3,3833.83,2025-09-24T13:53:00
7013,260,299,4,3014.61,2025-01-05T16:49:00
7014,246,266,4,1163.57,2025-02-10T09:07:00
7015,277,123,3,2922.51,2025-05-27T19:03:00
7016,145,150,3,2334.99,2025-04-06T14:03:00
7017,232,71,3,1504.28,2025-06-25T23:09:00
7018,246,288,4,323.4,2025-06-21T08:29:00
7019,84,282,4,1389.94,2025-01-29T14:20:00
7020,47,126,1,4658.24,2025-07-15T00:15:00
7021,230,280,2,4908.0,2025-01-16T07:20:00
7022,212,268,1,3381.44,2025-01-10T17:41:00
7023,191,274,4,2404.14,2025-01-01T23:30:00
7024,184,16,1,960.99,2025-04-21T19:40:00
7025,89,166,4,4842.2,2025-08-20T19:59:00
7026,245,156,4,4073.29,2025-02-17T15:49:00
7027,247,35,4,910.57,2025-07-28T23:28:00
7028,271,211,1,2021.75,2025-04-30T07:48:00
7029,288,201,2,3956.65,2025-03-03T07:00:00
7030,102,73,4,653.48,2025-09-22T13:19:00
7031,14,130,4,1985.55,2025-05-22T18:31:00
7032,232,16,3,1128.86,2025-06-02T08:51:00
7033,128,132,3,1439.88,2025-03-09T03:41:00
7034,239,195,2,246.74,2025-10-04T20:02:00
7035,40,91,2,4484.18,2025-09-17T05:34:00
7036,5,13,2,4114.98,2025-07-01T07:54:00
7037,198,165,1,1447.73,2025-07-01T12:33:00
7038,219,215,1,196.55,2025-02-10T19:10:00
7039,112,97,1,3929.24,2025-06-11T04:51:00
7040,154,8,3,4462.25,2025-03-04T10:40:00
7041,234,168,3,3477.48,2025-03-16T14:27:00
7042,265,214,1,3260.01,2025-03-31T15:28:00
7043,293,102,2,1134.87,2025-06-18T13:53:00
7044,160,80,1,472.93,2025-05-18T08:50:00
7045,165,230,4,4815.96,2025-02-12T13:55:00
7046,90,295,3,269.98,2025-08-01T09:04:00
7047,8,110,1,2675.5,2025-02-02T20:41:00
7048,250,126,2,3194.01,2025-07-08T04:13:00
7049,131,220,3,3507.19,2025-07-05T09:27:00
7050,33,66,1,1105.81,2025-10-05T08:47:00
7051,211,233,2,2180.79,2025-06-04T21:03:00
7052,39,263,2,3528.28,2025-09-19T19:07:00
7053,154,108,3,4910.49,2025-06-23T20:16:00
7054,93,176,4,631.23,2025-09-30T21:55:00
7055,217,2,4,3469.35,2025-09-19T02:53:00
7056,128,260,3,4844.33,2025-08-21T10:54:00
7057,38,126,3,3874.22,2025-08-26T21:17:00
7058,46,258,3,97.19,2025-10-02T04:42:00
7059,134,27,3,3359.74,2025-06-11T08:26:00
7060,180,40,2,301.98,2025-01-12T21:40:00
7061,221,56,1,3123.06,2025-06-28T18:29:00
7062,112,226,2,1644.34,2025-01-01T07:07:00
7063,162,274,3,1896.03,2025-04-27T19:50:00
7064,129,139,2,2737.51,2025-06-14T08:43:00
7065,9,32,2,3899.24,2025-04-18T03:36:00
7066,182,25,4,2803.2,2025-05-05T00:56:00
7067,176,97,1,4246.42,2025-05-03T08:40:00
7068,108,96,2,4400.26,2025-03-14T00:57:00
7069,170,187,3,3535.76,2025-07-15T04:56:00
7070,259,155,4,1860.48,2025-06-26T23:59:00
7071,227,280,2,4172.33,2025-04-28T19:15:00
7072,298,149,2,362.84,2025-10-24T21:22:00
7073,41,277,3,3810.49,2025-10-08T14:33:00
7074,96,272,1,3395.87,2025-10-17T10:30:00
7075,93,261,2,3021.98,2025-09-23T06:00:00
7076,37,288,4,4069.05,2025-09-25T09:25:00
7077,10,231,3,1710.66,2025-08-03T05:42:00
7078,164,194,4,22.7,2025-04-18T05:28:00
7079,51,274,4,1786.62,2025-08-20T10:03:00
7080,297,283,1,3324.33,2025-01-18T15:21:00
7081,65,24,3,2004.94,2025-10-27T01:56:00
7082,237,148,2,2907.16,2025-07-24T08:58:00
7083,273,129,4,4978.08,2025-04-08T19:10:00
7084,22,77,3,3147.46,2025-05-11T08:00:00
7085,245,121,1,2872.92,2025-02-11T17:41:00
7086,1,62,1,908.47,2025-04-11T12:31:00
7087,93,37,4,3093.83,2025-05-10T04:57:00
7088,222,43,4,2078.47,2025-08-04T08:30:00
7089,34,15,4,3473.42,2025-04-23T11:11:00
7090,227,175,4,1836.51,2025-01-13T17:15:00
7091,55,99,1,3258.84,2025-02-08T23:24:00
7092,41,269,2,896.48,2025-06-19T05:36:00
7093,24,31,4,1479.55,2025-07-16T12:45:00
7094,138,108,1,2751.45,2025-01-13T09:09:00
7095,285,121,1,1992.12,2025-03-13T06:08:00
7096,154,196,3,4927.53,2025-08-31T03:02:00
7097,195,25,4,311.23,2025-08-21T20:15:00
7098,252,233,2,366.64,2025-03-04T17:07:00
7099,21,31,4,808.9,2025-01-14T16:42:00
7100,132,242,1,3633.44,2025-02-18T14:03:00
7101,177,201,3,2327.43,2025-08-08T23:21:00
7102,277,190,4,3782.95,2025-08-19T18:01:00
7103,116,205,4,4354.07,2025-06-13T20:37:00
7104,144,251,1,4168.12,2025-01-11T18:48:00
7105,299,112,4,2648.62,2025-10-04T22:54:00
7106,206,162,2,1089.98,2025-01-23T17:00:00
7107,148,162,2,972.01,2025-04-19T00:16:00
7108,279,90,1,3938.7,2025-01-17T00:01:00
7109,79,202,4,1750.82,2025-05-15T14:22:00
7110,104,223,3,3950.56,2025-02-15T13:13:00
7111,271,72,3,407.94,2025-08-30T04:52:00
7112,104,27,2,4214.22,2025-06-28T16:10:00
7113,46,244,2,4909.32,2025-04-26T21:15:00
7114,15,279,1,3914.93,2025-05-13T17:59:00
7115,7,275,4,4403.31,2025-02-10T03:10:00
7116,189,258,1,1516.41,2025-04-29T01:25:00
7117,164,238,4,638.72,2025-02-21T04:28:00
7118,55,208,1,8.95,2025-09-29T03:54:00
7119,233,213,4,4871.01,2025-07-08T04:05:00
7120,171,78,4,2422.55,2025-08-20T03:04:00
7121,7,232,1,4680.29,2025-10-01T13:33:00
7122,222,141,4,4960.53,2025-06-07T03:18:00
7123,243,121,3,4374.96,2025-06-09T13:35:00
7124,292,172,2,3180.8,2025-05-30T05:21:00
7125,89,163,4,2224.07,2025-07-14T17:37:00
7126,292,252,4,4057.15,2025-04-24T21:53:00
7127,294,192,1,1943.21,2025-07-17T01:14:00
7128,83,128,4,3699.3,2025-01-16T03:16:00
7129,9,181,1,3396.03,2025-02-09T11:41:00
7130,50,195,2,708.46,2025-01-30T20:19:00
7131,250,252,2,1687.26,2025-08-03T02:44:00
7132,47,186,3,3435.06,2025-04-28T07:51:00
7133,259,150,1,1970.76,2025-10-24T21:58:00
7134,9,223,2,2739.97,2025-09-18T02:20:00
7135,210,204,1,3309.89,2025-04-09T00:59:00
7136,295,274,1,1760.04,2025-02-12T20:33:00
7137,111,135,2,1374.19,2025-10-18T06:26:00
7138,128,165,4,2639.61,2025-09-25T15:28:00
7139,128,146,4,729.14,2025-05-14T03:45:00
7140,218,238,4,725.51,2025-10-02T15:47:00
7141,149,124,1,3088.08,2025-05-27T15:19:00
7142,67,103,2,1957.24,2025-05-01T23:19:00
7143,268,248,1,3022.16,2025-03-30T18:54:00
7144,172,54,4,3361.73,2025-10-14T22:37:00
7145,21,285,3,1745.5,2025-09-27T04:24:00
7146,72,225,4,4529.37,2025-04-25T03:55:00
7147,96,173,1,657.52,2025-10-14T14:25:00
7148,207,115,3,40.07,2025-02-23T19:28:00
7149,130,134,4,2129.5,2025-04-04T04:19:00
7150,206,265,3,4700.7,2025-02-28T13:37:00
7151,92,35,4,1856.68,2025-08-25T03:15:00
7152,191,74,3,1641.88,2025-08-21T00:45:00
7153,168,4,1,1775.46,2025-08-14T08:43:00
7154,171,270,1,2426.06,2025-08-03T09:34:00
7155,236,266,3,579.58,2025-10-07T21:15:00
7156,61,92,4,2181.36,2025-09-11T17:49:00
7157,121,101,3,3035.21,2025-10-04T05:40:00
7158,66,132,3,638.35,2025-10-05T17:07:00
7159,199,8,2,4400.39,2025-05-08T09:06:00
7160,250,218,3,1560.46,2025-02-24T08:06:00
7161,53,297,1,167.85,2025-02-21T09:43:00
7162,237,114,1,3148.63,2025-10-23T16:52:00
7163,121,161,3,1412.25,2025-01-05T21:06:00
7164,69,235,4,372.06,2025-08-15T15:44:00
7165,54,165,4,3237.64,2025-06-23T06:52:00
7166,3,50,4,1412.51,2025-09-07T18:58:00
7167,130,8,1,3286.81,2025-01-15T17:38:00
7168,82,86,1,4311.76,2025-05-14T03:38:00
7169,200,167,3,169.52,2025-10-17T07:29:00
7170,216,129,3,638.11,2025-08-01T20:20:00
7171,285,232,2,2625.77,2025-03-28T07:35:00
7172,198,164,4,896.21,2025-07-31T01:00:00
7173,284,5,3,2900.17,2025-01-14T21:55:00
7174,62,270,1,39.6,2025-05-07T00:00:00
7175,171,100,4,2692.71,2025-10-07T12:55:00
7176,269,246,2,3930.95,2025-03-21T01:58:00
7177,98,6,4,357.25,2025-10-05T02:57:00
7178,218,293,2,4697.99,2025-04-15T22:37:00
7179,240,194,4,840.84,2025-07-07T08:04:00
7180,179,35,1,2229.48,2025-03-06T14:46:00
7181,69,86,3,4245.18,2025-03-21T21:35:00
7182,210,111,3,2692.0,2025-05-02T09:37:00
7183,86,200,2,2799.43,2025-10-04T15:41:00
7184,138,166,3,3046.99,2025-01-28T19:09:00
7185,118,123,3,1819.4,2025-09-26T16:22:00
7186,234,77,2,1316.41,2025-04-21T20:33:00
7187,50,223,1,3314.75,2025-01-14T11:20:00
7188,285,250,3,1043.74,2025-03-18T18:26:00
7189,45,140,1,4903.63,2025-06-02T02:27:00
7190,240,290,3,3137.95,2025-03-22T20:02:00
7191,96,238,1,1377.82,2025-05-15T17:05:00
7192,37,288,1,2368.66,2025-03-24T16:17:00
7193,173,265,3,2682.49,2025-09-05T08:37:00
7194,132,22,1,2883.7,2025-03-31T13:11:00
7195,283,265,4,1736.24,2025-10-04T00:56:00
7196,253,95,1,4142.02,2025-10-13T20:42:00
7197,12,183,4,4011.82,2025-02-11T18:57:00
7198,255,147,2,4822.29,2025-06-14T14:20:00
7199,76,66,3,1722.5,2025-07-11T20:26:00
7200,257,13,3,2124.62,2025-01-07T00:06:00
7201,174,288,1,642.93,2025-04-19T12:54:00
7202,79,140,2,1470.52,2025-05-27T15:43:00
7203,20,3,2,4865.6,2025-06-26T03:36:00
7204,21,202,4,4521.22,2025-06-07T22:17:00
7205,218,26,3,4045.05,2025-08-31T22:31:00
7206,82,148,4,2424.57,2025-08-23T12:15:00
7207,28,273,2,1669.84,2025-03-09T21:34:00
7208,16,49,1,189.58,2025-08-02T07:17:00
7209,236,158,1,2526.93,2025-05-16T04:02:00
7210,79,81,2,81.97,2025-10-16T15:56:00
7211,177,234,2,1077.92,2025-08-10T17:49:00
7212,96,257,4,1893.84,2025-08-19T11:46:00
7213,183,178,2,1662.66,2025-07-31T17:20:00
7214,197,277,3,127.23,2025-08-07T12:17:00
7215,257,245,2,3290.92,2025-06-08T16:30:00
7216,58,115,1,261.1,2025-03-31T10:22:00
7217,134,208,3,1706.16,2025-05-08T07:18:00
7218,228,261,3,685.48,2025-05-16T20:40:00
7219,261,147,3,2278.33,2025-05-27T03:44:00
7220,160,191,1,1648.06,2025-07-17T06:48:00
7221,101,247,1,2139.86,2025-06-21T20:06:00
7222,34,268,1,2954.74,2025-03-03T06:34:00
7223,226,187,3,1631.83,2025-05-24T05:11:00
7224,295,269,1,3327.53,2025-05-07T20:09:00
7225,148,40,4,4236.49,2025-08-25T23:05:00
7226,42,267,1,4304.46,2025-07-13T14:44:00
7227,236,151,2,1898.2,2025-05-16T17:39:00
7228,2,267,3,3020.06,2025-08-13T03:16:00
7229,115,213,3,2354.29,2025-04-16T20:19:00
7230,246,200,2,3578.07,2025-08-02T02:25:00
7231,47,270,4,4026.84,2025-07-16T09:46:00
7232,162,269,1,2700.64,2025-04-07T02:50:00
7233,213,163,2,3629.54,2025-08-17T18:47:00
7234,19,15,3,972.61,2025-02-03T04:26:00
7235,11,190,3,3486.08,2025-09-08T09:03:00
7236,72,273,3,4632.55,2025-07-08T17:48:00
7237,227,217,3,1874.78,2025-02-18T20:10:00
7238,213,265,1,1139.61,2025-09-11T16:15:00
7239,231,108,1,3907.55,2025-05-04T11:37:00
7240,158,56,2,3684.2,2025-05-14T10:37:00
7241,89,104,2,4055.48,2025-09-22T01:47:00
7242,93,148,3,1599.68,2025-09-13T02:58:00
7243,53,197,2,4055.75,2025-08-27T08:49:00
7244,107,171,1,4552.45,2025-05-25T19:08:00
7245,264,211,2,673.32,2025-01-29T04:13:00
7246,52,238,3,3171.57,2025-01-18T04:33:00
7247,39,23,4,19.38,2025-09-06T12:14:00
7248,152,141,2,1042.1,2025-08-01T00:11:00
7249,193,107,2,3624.18,2025-07-23T08:04:00
7250,207,92,4,193.46,2025-03-29T10:09:00
7251,49,185,1,1348.57,2025-04-27T11:54:00
7252,49,244,2,3249.86,2025-07-15T16:23:00
7253,23,135,3,2682.24,2025-03-28T12:03:00
7254,73,126,3,1440.09,2025-08-29T04:56:00
7255,87,132,1,4458.45,2025-07-04T07:02:00
7256,208,40,1,4967.1,2025-01-09T00:17:00
7257,188,272,2,2368.99,2025-03-26T06:17:00
7258,27,260,4,183.62,2025-07-11T13:35:00
7259,116,113,3,1833.09,2025-07-03T12:15:00
7260,261,190,1,2631.45,2025-03-20T17:16:00
7261,108,289,4,1488.96,2025-07-19T18:35:00
7262,22,23,3,3584.27,2025-09-08T22:13:00
7263,104,269,1,2306.94,2025-03-06T12:40:00
7264,199,1,3,55.15,2025-05-09T14:56:00
7265,190,14,1,2277.63,2025-06-11T00:21:00
7266,212,201,3,3909.94,2025-09-22T19:48:00
7267,20,204,3,2676.86,2025-07-23T18:31:00
7268,69,84,2,850.35,2025-04-04T01:16:00
7269,123,10,1,1999.49,2025-02-02T18:06:00
7270,20,220,4,4191.45,2025-02-21T23:54:00
7271,127,196,2,1702.71,2025-02-10T21:51:00
7272,47,155,2,4167.63,2025-03-20T17:25:00
7273,56,69,2,1085.41,2025-10-11T13:43:00
7274,62,139,1,3580.28,2025-03-09T20:18:00
7275,169,153,2,732.48,2025-03-21T05:18:00
7276,123,12,2,1161.05,2025-03-09T22:03:00
7277,8,14,1,957.45,2025-08-18T16:38:00
7278,88,279,2,1327.46,2025-05-01T10:03:00
7279,251,291,1,3572.16,2025-04-30T10:14:00
7280,83,166,4,587.29,2025-09-06T13:11:00
7281,144,266,3,2042.45,2025-09-07T12:18:00
7282,29,276,4,2294.57,2025-07-05T06:24:00
7283,36,141,1,2761.38,2025-01-01T20:29:00
7284,21,28,4,1233.69,2025-05-02T12:03:00
7285,66,249,2,4549.94,2025-06-21T13:30:00
7286,84,216,1,2451.97,2025-04-12T13:11:00
7287,75,150,3,4059.2,2025-10-07T18:30:00
7288,231,233,2,2721.74,2025-04-04T22:19:00
7289,100,258,2,324.82,2025-08-10T05:38:00
7290,82,85,2,4958.09,2025-09-29T07:12:00
7291,268,43,2,2503.01,2025-06-16T05:46:00
7292,84,112,3,3008.93,2025-01-15T12:09:00
7293,249,15,3,4597.26,2025-01-22T23:43:00
7294,50,143,3,376.68,2025-06-09T10:59:00
7295,83,95,2,1261.94,2025-07-09T12:28:00
7296,14,268,2,2878.53,2025-04-27T22:41:00
7297,179,18,3,2077.84,2025-03-22T22:39:00
7298,97,101,4,1395.28,2025-06-30T06:54:00
7299,176,284,2,1040.08,2025-09-25T14:32:00
7300,299,187,1,3658.17,2025-01-12T10:15:00
7301,17,297,3,1704.69,2025-09-04T11:36:00
7302,177,31,2,1730.09,2025-09-02T04:14:00
7303,94,98,1,33.36,2025-01-03T17:26:00
7304,36,286,4,3017.01,2025-06-05T16:52:00
7305,153,202,4,1429.22,2025-06-29T05:47:00
7306,51,138,2,3701.03,2025-07-14T11:02:00
7307,285,196,2,3324.54,2025-03-13T14:54:00
7308,1,89,3,4094.71,2025-07-08T20:42:00
7309,136,53,1,3731.25,2025-02-01T11:22:00
7310,211,92,3,4892.39,2025-03-15T13:42:00
7311,209,229,4,4482.25,2025-09-17T00:50:00
7312,292,136,1,3696.15,2025-10-19T12:19:00
7313,248,19,2,1005.89,2025-05-17T05:53:00
7314,148,167,2,4892.17,2025-03-21T00:27:00
7315,164,139,2,705.46,2025-07-28T20:04:00
7316,152,113,3,4343.04,2025-04-17T15:04:00
7317,177,77,3,954.37,2025-03-03T01:38:00
7318,34,172,4,2669.81,2025-01-16T19:58:00
7319,187,124,1,3738.46,2025-04-06T05:23:00
7320,84,206,3,2934.38,2025-05-25T14:35:00
7321,238,32,4,2194.39,2025-07-15T09:18:00
7322,84,260,4,3138.14,2025-04-30T01:29:00
7323,16,236,1,3674.03,2025-02-05T23:02:00
7324,56,70,3,4997.71,2025-05-29T16:49:00
7325,5,191,4,3031.98,2025-06-02T04:06:00
7326,58,261,4,1540.42,2025-10-28T20:01:00
7327,14,144,3,2922.94,2025-01-28T21:49:00
7328,32,225,2,3494.67,2025-02-06T23:53:00
7329,151,292,2,4995.97,2025-05-26T18:38:00
7330,107,9,4,1449.37,2025-05-16T02:08:00
7331,38,31,4,205.3,2025-05-21T21:13:00
7332,39,15,3,1855.49,2025-01-05T06:05:00
7333,187,268,4,2750.42,2025-01-20T12:26:00
7334,8,221,4,4833.5,2025-07-03T20:07:00
7335,137,60,3,2614.32,2025-06-26T02:21:00
7336,207,11,3,606.6,2025-03-09T14:30:00
7337,27,80,1,1717.09,2025-04-28T17:24:00
7338,59,54,3,615.21,2025-02-10T22:27:00
7339,90,242,1,1283.99,2025-07-09T19:12:00
7340,135,58,1,1967.47,2025-08-04T10:00:00
7341,131,256,2,4735.5,2025-06-28T06:07:00
7342,19,255,2,2498.82,2025-02-08T05:09:00
7343,4,225,2,1612.93,2025-01-17T17:41:00
7344,157,165,2,1506.7,2025-01-11T17:33:00
7345,224,18,4,3372.9,2025-03-07T10:49:00
7346,118,121,4,199.69,2025-01-08T18:47:00
7347,295,122,1,4166.59,2025-02-20T22:53:00
7348,138,31,1,4057.63,2025-09-16T03:10:00
7349,232,57,2,3310.52,2025-04-05T16:33:00
7350,230,157,1,1680.48,2025-05-12T19:09:00
7351,183,136,2,1492.78,2025-06-19T01:09:00
7352,208,219,3,3225.65,2025-09-03T07:34:00
7353,222,202,4,4471.71,2025-10-08T02:56:00
7354,43,20,3,355.0,2025-03-29T18:40:00
7355,70,240,2,4096.87,2025-04-07T00:47:00
7356,219,253,4,2490.94,2025-09-22T07:42:00
7357,198,234,4,2540.46,2025-01-06T15:00:00
7358,262,69,3,4803.39,2025-09-15T19:50:00
7359,115,184,1,3580.71,2025-04-23T06:47:00
7360,50,182,4,2883.78,2025-01-29T17:11:00
7361,128,222,4,424.06,2025-07-18T20:10:00
7362,9,43,4,4132.2,2025-03-19T18:51:00
7363,167,60,2,1909.87,2025-07-25T01:56:00
7364,288,215,4,3880.54,2025-02-14T00:35:00
7365,139,1,2,3125.8,2025-10-18T05:42:00
7366,245,201,4,1085.69,2025-07-30T00:49:00
7367,271,214,2,4440.49,2025-04-16T06:52:00
7368,299,178,1,1958.69,2025-07-27T20:31:00
7369,220,5,3,1774.33,2025-09-27T20:01:00
7370,19,174,1,3395.49,2025-01-28T17:13:00
7371,23,214,2,1806.73,2025-09-16T01:22:00
7372,190,221,3,1561.59,2025-02-09T18:36:00
7373,148,35,2,1309.94,2025-08-02T02:25:00
7374,25,191,1,3497.34,2025-10-27T19:02:00
7375,226,205,1,2908.4,2025-09-16T03:47:00
7376,159,275,2,2068.22,2025-09-25T08:39:00
7377,8,122,2,4188.74,2025-02-17T14:28:00
7378,143,289,1,4870.55,2025-09-02T13:28:00
7379,171,191,1,4845.38,2025-01-21T08:12:00
7380,253,174,2,3690.36,2025-02-23T10:52:00
7381,229,182,2,4466.2,2025-06-14T01:45:00
7382,276,127,4,183.71,2025-04-12T18:03:00
7383,110,218,4,1459.23,2025-08-08T14:54:00
7384,185,203,4,4757.82,2025-04-15T10:04:00
7385,162,128,3,3308.65,2025-09-10T09:12:00
7386,70,255,1,2593.01,2025-03-29T01:29:00
7387,280,23,1,1041.4,2025-10-04T02:54:00
7388,2,60,1,1249.14,2025-03-15T00:32:00
7389,78,123,3,4533.59,2025-07-27T00:38:00
7390,13,296,4,1740.74,2025-09-24T17:51:00
7391,182,59,4,1995.94,2025-10-16T00:31:00
7392,203,134,3,1332.98,2025-01-25T08:14:00
7393,148,205,1,2173.68,2025-03-14T04:44:00
7394,87,239,4,665.51,2025-02-23T00:21:00
7395,138,20,2,3622.23,2025-01-10T23:54:00
7396,93,268,3,4257.87,2025-07-31T11:46:00
7397,170,300,2,4514.67,2025-09-29T18:20:00
7398,197,277,4,4516.61,2025-10-22T06:54:00
7399,99,300,4,4896.26,2025-06-30T06:56:00
7400,33,273,1,885.25,2025-10-05T09:35:00
7401,226,211,1,3925.55,2025-06-05T09:16:00
7402,115,226,2,1891.82,2025-01-19T19:54:00
7403,32,263,3,2194.59,2025-04-25T23:29:00
7404,157,227,4,3770.0,2025-02-23T16:45:00
7405,112,131,2,3553.85,2025-01-09T00:10:00
7406,147,85,4,2688.41,2025-06-25T05:54:00
7407,104,152,4,3623.6,2025-02-10T10:04:00
7408,82,58,4,2462.24,2025-01-03T16:59:00
7409,210,23,1,103.56,2025-08-07T10:32:00
7410,229,258,2,3529.88,2025-03-08T23:23:00
7411,216,185,2,3778.53,2025-04-22T17:52:00
7412,169,129,1,3141.63,2025-06-03T23:18:00
7413,173,10,2,4406.96,2025-10-09T12:12:00
7414,270,102,3,1888.17,2025-07-19T19:48:00
7415,12,268,1,4994.77,2025-05-31T19:33:00
7416,201,23,2,3027.08,2025-07-27T10:14:00
7417,94,285,2,4329.61,2025-06-26T21:59:00
7418,104,12,4,88.19,2025-02-23T19:02:00
7419,150,270,4,2584.35,2025-01-12T02:22:00
7420,32,264,2,4560.58,2025-05-03T08:51:00
7421,164,37,2,3032.86,2025-03-18T19:41:00
7422,129,178,3,3769.09,2025-09-18T06:12:00
7423,255,287,1,1525.08,2025-09-09T22:19:00
7424,75,180,1,2291.99,2025-06-07T07:33:00
7425,69,24,2,2976.19,2025-01-31T20:45:00
